global_index,scene_id,scene_key,crop_group,crop_name,region_group,region_name,date,region_code,field_code,image_index,height,width,bands,band_order,blue_tif,green_tif,red_tif,rededge_tif,nir_tif,json_path,hr_npy,lr_x2_npy,lr_x3_npy,lr_x4_npy,status
1710,scene_001710,220818KW0380175,1,배추,1,강원도,220818,KW,038,0175,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0175.tif,220818KW038G0175.tif,220818KW038R0175.tif,220818KW038E0175.tif,220818KW038N0175.tif,220818KW038B0175.json,HR_npy/scene_001710_1배추_1강원도_HR.npy,LR_x2_npy/scene_001710_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001710_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001710_1배추_1강원도_LR_x4.npy,success
1711,scene_001711,220818KW0380176,1,배추,1,강원도,220818,KW,038,0176,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0176.tif,220818KW038G0176.tif,220818KW038R0176.tif,220818KW038E0176.tif,220818KW038N0176.tif,220818KW038B0176.json,HR_npy/scene_001711_1배추_1강원도_HR.npy,LR_x2_npy/scene_001711_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001711_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001711_1배추_1강원도_LR_x4.npy,success
1712,scene_001712,220818KW0380177,1,배추,1,강원도,220818,KW,038,0177,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0177.tif,220818KW038G0177.tif,220818KW038R0177.tif,220818KW038E0177.tif,220818KW038N0177.tif,220818KW038B0177.json,HR_npy/scene_001712_1배추_1강원도_HR.npy,LR_x2_npy/scene_001712_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001712_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001712_1배추_1강원도_LR_x4.npy,success
1713,scene_001713,220818KW0380178,1,배추,1,강원도,220818,KW,038,0178,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0178.tif,220818KW038G0178.tif,220818KW038R0178.tif,220818KW038E0178.tif,220818KW038N0178.tif,220818KW038B0178.json,HR_npy/scene_001713_1배추_1강원도_HR.npy,LR_x2_npy/scene_001713_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001713_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001713_1배추_1강원도_LR_x4.npy,success
1714,scene_001714,220818KW0380179,1,배추,1,강원도,220818,KW,038,0179,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0179.tif,220818KW038G0179.tif,220818KW038R0179.tif,220818KW038E0179.tif,220818KW038N0179.tif,220818KW038B0179.json,HR_npy/scene_001714_1배추_1강원도_HR.npy,LR_x2_npy/scene_001714_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001714_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001714_1배추_1강원도_LR_x4.npy,success
1715,scene_001715,220818KW0380180,1,배추,1,강원도,220818,KW,038,0180,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0180.tif,220818KW038G0180.tif,220818KW038R0180.tif,220818KW038E0180.tif,220818KW038N0180.tif,220818KW038B0180.json,HR_npy/scene_001715_1배추_1강원도_HR.npy,LR_x2_npy/scene_001715_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001715_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001715_1배추_1강원도_LR_x4.npy,success
1716,scene_001716,220818KW0380184,1,배추,1,강원도,220818,KW,038,0184,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0184.tif,220818KW038G0184.tif,220818KW038R0184.tif,220818KW038E0184.tif,220818KW038N0184.tif,220818KW038B0184.json,HR_npy/scene_001716_1배추_1강원도_HR.npy,LR_x2_npy/scene_001716_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001716_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001716_1배추_1강원도_LR_x4.npy,success
1717,scene_001717,220818KW0380185,1,배추,1,강원도,220818,KW,038,0185,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0185.tif,220818KW038G0185.tif,220818KW038R0185.tif,220818KW038E0185.tif,220818KW038N0185.tif,220818KW038B0185.json,HR_npy/scene_001717_1배추_1강원도_HR.npy,LR_x2_npy/scene_001717_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001717_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001717_1배추_1강원도_LR_x4.npy,success
1718,scene_001718,220818KW0380186,1,배추,1,강원도,220818,KW,038,0186,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0186.tif,220818KW038G0186.tif,220818KW038R0186.tif,220818KW038E0186.tif,220818KW038N0186.tif,220818KW038B0186.json,HR_npy/scene_001718_1배추_1강원도_HR.npy,LR_x2_npy/scene_001718_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001718_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001718_1배추_1강원도_LR_x4.npy,success
1719,scene_001719,220818KW0380187,1,배추,1,강원도,220818,KW,038,0187,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0187.tif,220818KW038G0187.tif,220818KW038R0187.tif,220818KW038E0187.tif,220818KW038N0187.tif,220818KW038B0187.json,HR_npy/scene_001719_1배추_1강원도_HR.npy,LR_x2_npy/scene_001719_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001719_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001719_1배추_1강원도_LR_x4.npy,success
1720,scene_001720,220818KW0380188,1,배추,1,강원도,220818,KW,038,0188,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0188.tif,220818KW038G0188.tif,220818KW038R0188.tif,220818KW038E0188.tif,220818KW038N0188.tif,220818KW038B0188.json,HR_npy/scene_001720_1배추_1강원도_HR.npy,LR_x2_npy/scene_001720_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001720_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001720_1배추_1강원도_LR_x4.npy,success
1721,scene_001721,220818KW0380189,1,배추,1,강원도,220818,KW,038,0189,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0189.tif,220818KW038G0189.tif,220818KW038R0189.tif,220818KW038E0189.tif,220818KW038N0189.tif,220818KW038B0189.json,HR_npy/scene_001721_1배추_1강원도_HR.npy,LR_x2_npy/scene_001721_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001721_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001721_1배추_1강원도_LR_x4.npy,success
1722,scene_001722,220818KW0380190,1,배추,1,강원도,220818,KW,038,0190,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0190.tif,220818KW038G0190.tif,220818KW038R0190.tif,220818KW038E0190.tif,220818KW038N0190.tif,220818KW038B0190.json,HR_npy/scene_001722_1배추_1강원도_HR.npy,LR_x2_npy/scene_001722_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001722_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001722_1배추_1강원도_LR_x4.npy,success
1723,scene_001723,220818KW0380191,1,배추,1,강원도,220818,KW,038,0191,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0191.tif,220818KW038G0191.tif,220818KW038R0191.tif,220818KW038E0191.tif,220818KW038N0191.tif,220818KW038B0191.json,HR_npy/scene_001723_1배추_1강원도_HR.npy,LR_x2_npy/scene_001723_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001723_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001723_1배추_1강원도_LR_x4.npy,success
1724,scene_001724,220818KW0380192,1,배추,1,강원도,220818,KW,038,0192,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW038B0192.tif,220818KW038G0192.tif,220818KW038R0192.tif,220818KW038E0192.tif,220818KW038N0192.tif,220818KW038B0192.json,HR_npy/scene_001724_1배추_1강원도_HR.npy,LR_x2_npy/scene_001724_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001724_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001724_1배추_1강원도_LR_x4.npy,success
1725,scene_001725,220818KW0390002,1,배추,1,강원도,220818,KW,039,0002,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0002.tif,220818KW039G0002.tif,220818KW039R0002.tif,220818KW039E0002.tif,220818KW039N0002.tif,220818KW039B0002.json,HR_npy/scene_001725_1배추_1강원도_HR.npy,LR_x2_npy/scene_001725_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001725_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001725_1배추_1강원도_LR_x4.npy,success
1726,scene_001726,220818KW0390003,1,배추,1,강원도,220818,KW,039,0003,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0003.tif,220818KW039G0003.tif,220818KW039R0003.tif,220818KW039E0003.tif,220818KW039N0003.tif,220818KW039B0003.json,HR_npy/scene_001726_1배추_1강원도_HR.npy,LR_x2_npy/scene_001726_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001726_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001726_1배추_1강원도_LR_x4.npy,success
1727,scene_001727,220818KW0390004,1,배추,1,강원도,220818,KW,039,0004,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0004.tif,220818KW039G0004.tif,220818KW039R0004.tif,220818KW039E0004.tif,220818KW039N0004.tif,220818KW039B0004.json,HR_npy/scene_001727_1배추_1강원도_HR.npy,LR_x2_npy/scene_001727_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001727_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001727_1배추_1강원도_LR_x4.npy,success
1728,scene_001728,220818KW0390012,1,배추,1,강원도,220818,KW,039,0012,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0012.tif,220818KW039G0012.tif,220818KW039R0012.tif,220818KW039E0012.tif,220818KW039N0012.tif,220818KW039B0012.json,HR_npy/scene_001728_1배추_1강원도_HR.npy,LR_x2_npy/scene_001728_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001728_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001728_1배추_1강원도_LR_x4.npy,success
1729,scene_001729,220818KW0390013,1,배추,1,강원도,220818,KW,039,0013,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0013.tif,220818KW039G0013.tif,220818KW039R0013.tif,220818KW039E0013.tif,220818KW039N0013.tif,220818KW039B0013.json,HR_npy/scene_001729_1배추_1강원도_HR.npy,LR_x2_npy/scene_001729_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001729_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001729_1배추_1강원도_LR_x4.npy,success
1730,scene_001730,220818KW0390014,1,배추,1,강원도,220818,KW,039,0014,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0014.tif,220818KW039G0014.tif,220818KW039R0014.tif,220818KW039E0014.tif,220818KW039N0014.tif,220818KW039B0014.json,HR_npy/scene_001730_1배추_1강원도_HR.npy,LR_x2_npy/scene_001730_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001730_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001730_1배추_1강원도_LR_x4.npy,success
1731,scene_001731,220818KW0390015,1,배추,1,강원도,220818,KW,039,0015,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0015.tif,220818KW039G0015.tif,220818KW039R0015.tif,220818KW039E0015.tif,220818KW039N0015.tif,220818KW039B0015.json,HR_npy/scene_001731_1배추_1강원도_HR.npy,LR_x2_npy/scene_001731_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001731_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001731_1배추_1강원도_LR_x4.npy,success
1732,scene_001732,220818KW0390016,1,배추,1,강원도,220818,KW,039,0016,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0016.tif,220818KW039G0016.tif,220818KW039R0016.tif,220818KW039E0016.tif,220818KW039N0016.tif,220818KW039B0016.json,HR_npy/scene_001732_1배추_1강원도_HR.npy,LR_x2_npy/scene_001732_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001732_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001732_1배추_1강원도_LR_x4.npy,success
1733,scene_001733,220818KW0390017,1,배추,1,강원도,220818,KW,039,0017,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0017.tif,220818KW039G0017.tif,220818KW039R0017.tif,220818KW039E0017.tif,220818KW039N0017.tif,220818KW039B0017.json,HR_npy/scene_001733_1배추_1강원도_HR.npy,LR_x2_npy/scene_001733_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001733_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001733_1배추_1강원도_LR_x4.npy,success
1734,scene_001734,220818KW0390018,1,배추,1,강원도,220818,KW,039,0018,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0018.tif,220818KW039G0018.tif,220818KW039R0018.tif,220818KW039E0018.tif,220818KW039N0018.tif,220818KW039B0018.json,HR_npy/scene_001734_1배추_1강원도_HR.npy,LR_x2_npy/scene_001734_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001734_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001734_1배추_1강원도_LR_x4.npy,success
1735,scene_001735,220818KW0390020,1,배추,1,강원도,220818,KW,039,0020,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0020.tif,220818KW039G0020.tif,220818KW039R0020.tif,220818KW039E0020.tif,220818KW039N0020.tif,220818KW039B0020.json,HR_npy/scene_001735_1배추_1강원도_HR.npy,LR_x2_npy/scene_001735_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001735_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001735_1배추_1강원도_LR_x4.npy,success
1736,scene_001736,220818KW0390021,1,배추,1,강원도,220818,KW,039,0021,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0021.tif,220818KW039G0021.tif,220818KW039R0021.tif,220818KW039E0021.tif,220818KW039N0021.tif,220818KW039B0021.json,HR_npy/scene_001736_1배추_1강원도_HR.npy,LR_x2_npy/scene_001736_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001736_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001736_1배추_1강원도_LR_x4.npy,success
1737,scene_001737,220818KW0390022,1,배추,1,강원도,220818,KW,039,0022,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0022.tif,220818KW039G0022.tif,220818KW039R0022.tif,220818KW039E0022.tif,220818KW039N0022.tif,220818KW039B0022.json,HR_npy/scene_001737_1배추_1강원도_HR.npy,LR_x2_npy/scene_001737_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001737_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001737_1배추_1강원도_LR_x4.npy,success
1738,scene_001738,220818KW0390023,1,배추,1,강원도,220818,KW,039,0023,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0023.tif,220818KW039G0023.tif,220818KW039R0023.tif,220818KW039E0023.tif,220818KW039N0023.tif,220818KW039B0023.json,HR_npy/scene_001738_1배추_1강원도_HR.npy,LR_x2_npy/scene_001738_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001738_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001738_1배추_1강원도_LR_x4.npy,success
1739,scene_001739,220818KW0390024,1,배추,1,강원도,220818,KW,039,0024,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0024.tif,220818KW039G0024.tif,220818KW039R0024.tif,220818KW039E0024.tif,220818KW039N0024.tif,220818KW039B0024.json,HR_npy/scene_001739_1배추_1강원도_HR.npy,LR_x2_npy/scene_001739_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001739_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001739_1배추_1강원도_LR_x4.npy,success
1740,scene_001740,220818KW0390025,1,배추,1,강원도,220818,KW,039,0025,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0025.tif,220818KW039G0025.tif,220818KW039R0025.tif,220818KW039E0025.tif,220818KW039N0025.tif,220818KW039B0025.json,HR_npy/scene_001740_1배추_1강원도_HR.npy,LR_x2_npy/scene_001740_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001740_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001740_1배추_1강원도_LR_x4.npy,success
1741,scene_001741,220818KW0390026,1,배추,1,강원도,220818,KW,039,0026,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0026.tif,220818KW039G0026.tif,220818KW039R0026.tif,220818KW039E0026.tif,220818KW039N0026.tif,220818KW039B0026.json,HR_npy/scene_001741_1배추_1강원도_HR.npy,LR_x2_npy/scene_001741_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001741_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001741_1배추_1강원도_LR_x4.npy,success
1742,scene_001742,220818KW0390027,1,배추,1,강원도,220818,KW,039,0027,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0027.tif,220818KW039G0027.tif,220818KW039R0027.tif,220818KW039E0027.tif,220818KW039N0027.tif,220818KW039B0027.json,HR_npy/scene_001742_1배추_1강원도_HR.npy,LR_x2_npy/scene_001742_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001742_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001742_1배추_1강원도_LR_x4.npy,success
1743,scene_001743,220818KW0390028,1,배추,1,강원도,220818,KW,039,0028,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0028.tif,220818KW039G0028.tif,220818KW039R0028.tif,220818KW039E0028.tif,220818KW039N0028.tif,220818KW039B0028.json,HR_npy/scene_001743_1배추_1강원도_HR.npy,LR_x2_npy/scene_001743_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001743_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001743_1배추_1강원도_LR_x4.npy,success
1744,scene_001744,220818KW0390029,1,배추,1,강원도,220818,KW,039,0029,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0029.tif,220818KW039G0029.tif,220818KW039R0029.tif,220818KW039E0029.tif,220818KW039N0029.tif,220818KW039B0029.json,HR_npy/scene_001744_1배추_1강원도_HR.npy,LR_x2_npy/scene_001744_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001744_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001744_1배추_1강원도_LR_x4.npy,success
1745,scene_001745,220818KW0390030,1,배추,1,강원도,220818,KW,039,0030,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0030.tif,220818KW039G0030.tif,220818KW039R0030.tif,220818KW039E0030.tif,220818KW039N0030.tif,220818KW039B0030.json,HR_npy/scene_001745_1배추_1강원도_HR.npy,LR_x2_npy/scene_001745_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001745_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001745_1배추_1강원도_LR_x4.npy,success
1746,scene_001746,220818KW0390031,1,배추,1,강원도,220818,KW,039,0031,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0031.tif,220818KW039G0031.tif,220818KW039R0031.tif,220818KW039E0031.tif,220818KW039N0031.tif,220818KW039B0031.json,HR_npy/scene_001746_1배추_1강원도_HR.npy,LR_x2_npy/scene_001746_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001746_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001746_1배추_1강원도_LR_x4.npy,success
1747,scene_001747,220818KW0390032,1,배추,1,강원도,220818,KW,039,0032,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0032.tif,220818KW039G0032.tif,220818KW039R0032.tif,220818KW039E0032.tif,220818KW039N0032.tif,220818KW039B0032.json,HR_npy/scene_001747_1배추_1강원도_HR.npy,LR_x2_npy/scene_001747_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001747_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001747_1배추_1강원도_LR_x4.npy,success
1748,scene_001748,220818KW0390033,1,배추,1,강원도,220818,KW,039,0033,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0033.tif,220818KW039G0033.tif,220818KW039R0033.tif,220818KW039E0033.tif,220818KW039N0033.tif,220818KW039B0033.json,HR_npy/scene_001748_1배추_1강원도_HR.npy,LR_x2_npy/scene_001748_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001748_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001748_1배추_1강원도_LR_x4.npy,success
1749,scene_001749,220818KW0390034,1,배추,1,강원도,220818,KW,039,0034,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0034.tif,220818KW039G0034.tif,220818KW039R0034.tif,220818KW039E0034.tif,220818KW039N0034.tif,220818KW039B0034.json,HR_npy/scene_001749_1배추_1강원도_HR.npy,LR_x2_npy/scene_001749_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001749_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001749_1배추_1강원도_LR_x4.npy,success
1750,scene_001750,220818KW0390035,1,배추,1,강원도,220818,KW,039,0035,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0035.tif,220818KW039G0035.tif,220818KW039R0035.tif,220818KW039E0035.tif,220818KW039N0035.tif,220818KW039B0035.json,HR_npy/scene_001750_1배추_1강원도_HR.npy,LR_x2_npy/scene_001750_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001750_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001750_1배추_1강원도_LR_x4.npy,success
1751,scene_001751,220818KW0390036,1,배추,1,강원도,220818,KW,039,0036,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0036.tif,220818KW039G0036.tif,220818KW039R0036.tif,220818KW039E0036.tif,220818KW039N0036.tif,220818KW039B0036.json,HR_npy/scene_001751_1배추_1강원도_HR.npy,LR_x2_npy/scene_001751_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001751_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001751_1배추_1강원도_LR_x4.npy,success
1752,scene_001752,220818KW0390037,1,배추,1,강원도,220818,KW,039,0037,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0037.tif,220818KW039G0037.tif,220818KW039R0037.tif,220818KW039E0037.tif,220818KW039N0037.tif,220818KW039B0037.json,HR_npy/scene_001752_1배추_1강원도_HR.npy,LR_x2_npy/scene_001752_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001752_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001752_1배추_1강원도_LR_x4.npy,success
1753,scene_001753,220818KW0390038,1,배추,1,강원도,220818,KW,039,0038,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0038.tif,220818KW039G0038.tif,220818KW039R0038.tif,220818KW039E0038.tif,220818KW039N0038.tif,220818KW039B0038.json,HR_npy/scene_001753_1배추_1강원도_HR.npy,LR_x2_npy/scene_001753_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001753_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001753_1배추_1강원도_LR_x4.npy,success
1754,scene_001754,220818KW0390039,1,배추,1,강원도,220818,KW,039,0039,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0039.tif,220818KW039G0039.tif,220818KW039R0039.tif,220818KW039E0039.tif,220818KW039N0039.tif,220818KW039B0039.json,HR_npy/scene_001754_1배추_1강원도_HR.npy,LR_x2_npy/scene_001754_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001754_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001754_1배추_1강원도_LR_x4.npy,success
1755,scene_001755,220818KW0390040,1,배추,1,강원도,220818,KW,039,0040,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0040.tif,220818KW039G0040.tif,220818KW039R0040.tif,220818KW039E0040.tif,220818KW039N0040.tif,220818KW039B0040.json,HR_npy/scene_001755_1배추_1강원도_HR.npy,LR_x2_npy/scene_001755_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001755_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001755_1배추_1강원도_LR_x4.npy,success
1756,scene_001756,220818KW0390041,1,배추,1,강원도,220818,KW,039,0041,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0041.tif,220818KW039G0041.tif,220818KW039R0041.tif,220818KW039E0041.tif,220818KW039N0041.tif,220818KW039B0041.json,HR_npy/scene_001756_1배추_1강원도_HR.npy,LR_x2_npy/scene_001756_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001756_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001756_1배추_1강원도_LR_x4.npy,success
1757,scene_001757,220818KW0390042,1,배추,1,강원도,220818,KW,039,0042,800,800,5,"Blue,Green,Red,RedEdge,NIR",220818KW039B0042.tif,220818KW039G0042.tif,220818KW039R0042.tif,220818KW039E0042.tif,220818KW039N0042.tif,220818KW039B0042.json,HR_npy/scene_001757_1배추_1강원도_HR.npy,LR_x2_npy/scene_001757_1배추_1강원도_LR_x2.npy,LR_x3_npy/scene_001757_1배추_1강원도_LR_x3.npy,LR_x4_npy/scene_001757_1배추_1강원도_LR_x4.npy,success
